from_stop_id,to_stop_id,transfer_type,min_transfer_time
2199,4758982,2,233
7946174,2347,2,195
2327,1861,2,70
2221,7921220,2,374
2345,7921180,2,276
2486,4035810,2,278
1757,7946301,2,199
1757,7946302,2,241
1790,3781645,2,202
1790,3781644,2,315
2505,7986501,2,315
7946193,2221,2,207
7153075,1925,2,248
2505,7986500,2,193
6563570,1696,2,254
7153058,2528,2,222
7153064,2272,2,212
2221,4036649,2,374
1648,7921198,2,237
3785914,1871,2,211
1648,7921199,2,248
1847,7900286,2,233
2221,7921219,2,282
