"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","location_type","parent_station"
1651,,"Nation","Terre-plein face au 3 place de la Nation - 75112",48.8490101536482,2.39766461279101,0,
2513,,"Voltaire (Leon Blum)","Boulevard Voltaire - 75111",48.8576637257601,2.38003629679551,0,
2261,,"Exelmans","H̫pital Henry Dunant - 75116",48.8429069785359,2.2601443978809,0,
1917,,"La Muette","5 avenue Mozart - 75116",48.8580950496832,2.27409644811061,0,
2517,,"Trocadero","Place du Troc̩d̩ro - 75116",48.8630891350352,2.28684037849459,0,
2227,,"Chaussee d'Antin (La Fayette)","Rue La Fayette - 75109",48.8728599894126,2.33304475092692,0,
1702,,"Richelieu-Drouot","Rue Marivaux - 75109",48.8720961237898,2.33932555585643,0,
2032,,"Charonne","188 boulevard Voltaire - 75111",48.8546420474448,2.38503219333483,0,
1704,,"Robespierre","185 rue de Paris - 93048",48.8556808081969,2.42365908548302,0,
2454,,"Rue des Boulets","232 boulevard Voltaire - 75111",48.8522227131835,2.38911565092719,0,
2453,,"Rue de la Pompe (Avenue Georges Mandel)","56 avenue Georges Mandel - 75116",48.8642533844034,2.27791676202885,0,
1890,,"Havre-Caumartin","bd Haussmann - 75109",48.8734259765349,2.32897097329656,0,
1804,,"Pont de Sevres","quai Alphonse Le Gallo - 92012",48.8296903380227,2.23052843419233,0,
1708,,"Rue de la Pompe (Avenue Georges Mandel)","56 avenue Georges Mandel - 75116",48.8642533844034,2.27791676202885,0,
1709,,"Rue des Boulets","232 boulevard Voltaire - 75111",48.8522227131835,2.38911565092719,0,
1895,,"Iena","av. du Pr̩sident Wilson - 75116",48.8643501996473,2.29404526378309,0,
2278,,"Maraichers","67 bis rue des Pyr̩n̩es - 75120",48.8526004024001,2.40638498956614,0,
2459,,"Saint-Ambroise","86 boulevard Voltaire - 75111",48.8616474242993,2.3731471407723,0,
2457,,"Grands Boulevards","Mus̩e Gr̩vin - 75109",48.8715118170782,2.34320837754486,0,
1899,,"Jasmin","85 avenue Mozart - 75116",48.8524385192227,2.26793392300095,0,
